order_id,shop_id,user_id,order_amount,total_items,payment_method,created_at,shoe_price
2679,93,758,114,1,credit_card,20/03/2017 13:29,114
2680,68,922,272,2,credit_card,14/03/2017 2:24,136
2681,93,956,228,2,credit_card,15/03/2017 3:21,114
2682,18,862,468,3,credit_card,15/03/2017 11:05,156
2683,58,928,276,2,debit,18/03/2017 1:23,138
2684,75,726,128,1,cash,19/03/2017 10:44,128
2685,19,793,489,3,credit_card,13/03/2017 7:05,163
2686,93,859,114,1,cash,10/03/2017 1:05,114
2687,91,883,160,1,cash,11/03/2017 15:07,160
2688,69,776,131,1,debit,25/03/2017 19:26,131
2689,83,723,258,2,credit_card,26/03/2017 21:04,129
2690,49,799,258,2,credit_card,01/03/2017 0:22,129
2691,78,962,77175,3,debit,22/03/2017 7:33,25725
2692,19,702,652,4,debit,19/03/2017 1:32,163
2693,48,987,234,2,credit_card,10/03/2017 23:36,117
2694,14,939,116,1,cash,23/03/2017 22:45,116
2695,26,703,352,2,debit,28/03/2017 14:39,176
2696,79,946,181,1,debit,10/03/2017 2:47,181
2697,97,985,324,2,credit_card,18/03/2017 23:32,162
2698,73,704,495,3,cash,17/03/2017 15:00,165
2699,15,760,459,3,debit,27/03/2017 4:34,153
2700,46,700,166,1,debit,18/03/2017 12:38,166
2701,76,962,465,3,cash,07/03/2017 4:21,155
2702,98,865,266,2,cash,29/03/2017 2:22,133
2703,73,928,330,2,credit_card,27/03/2017 8:51,165
2704,2,970,188,2,cash,27/03/2017 19:14,94
2705,65,806,154,1,cash,07/03/2017 5:20,154
2706,44,991,432,3,debit,24/03/2017 1:28,144
2707,8,833,132,1,debit,01/03/2017 6:22,132
2708,3,847,148,1,debit,02/03/2017 6:00,148
2709,62,772,160,1,cash,26/03/2017 17:39,160
2710,83,912,129,1,debit,19/03/2017 22:17,129
2711,57,869,294,2,credit_card,04/03/2017 2:07,147
2712,30,863,306,2,cash,19/03/2017 13:02,153
2713,81,883,354,2,credit_card,04/03/2017 4:59,177
2714,29,950,326,2,credit_card,15/03/2017 6:23,163
2715,92,905,180,2,cash,15/03/2017 17:02,90
2716,76,920,155,1,debit,10/03/2017 15:38,155
2717,69,972,131,1,debit,21/03/2017 17:37,131
2718,70,760,346,2,credit_card,04/03/2017 20:31,173
2719,9,926,118,1,cash,26/03/2017 21:12,118
2720,53,797,112,1,cash,22/03/2017 23:35,112
2721,72,853,640,4,cash,09/03/2017 16:00,160
2722,72,922,320,2,debit,20/03/2017 21:31,160
2723,25,995,520,4,cash,19/03/2017 1:37,130
2724,33,834,519,3,debit,19/03/2017 5:25,173
2725,22,799,584,4,cash,19/03/2017 20:57,146
2726,40,783,644,4,debit,23/03/2017 9:58,161
2727,15,832,459,3,debit,21/03/2017 6:39,153
2728,98,888,266,2,cash,20/03/2017 10:46,133
2729,4,867,128,1,credit_card,08/03/2017 0:49,128
2730,2,808,376,4,cash,09/03/2017 1:48,94
2731,80,876,290,2,debit,29/03/2017 15:51,145
2732,26,958,352,2,cash,07/03/2017 6:39,176
2733,80,789,290,2,debit,18/03/2017 14:44,145
2734,9,973,236,2,credit_card,09/03/2017 10:59,118
2735,70,950,519,3,credit_card,01/03/2017 16:05,173
2736,67,838,393,3,debit,14/03/2017 6:57,131
2737,24,711,280,2,debit,25/03/2017 3:15,140
2738,34,786,122,1,debit,10/03/2017 11:45,122
2739,39,751,134,1,debit,14/03/2017 13:22,134
2740,30,895,306,2,cash,08/03/2017 10:07,153
2741,40,999,322,2,cash,19/03/2017 17:56,161
2742,58,984,276,2,credit_card,01/03/2017 12:47,138
2743,65,749,616,4,cash,19/03/2017 20:00,154
2744,85,834,344,2,cash,28/03/2017 12:46,172
2745,41,842,118,1,cash,14/03/2017 18:36,118
2746,24,810,140,1,credit_card,02/03/2017 3:22,140
2747,2,897,94,1,debit,06/03/2017 7:10,94
2748,21,746,284,2,credit_card,04/03/2017 15:13,142
2749,76,794,465,3,debit,18/03/2017 18:43,155
2750,4,735,384,3,cash,21/03/2017 15:57,128
2751,69,791,393,3,credit_card,20/03/2017 6:53,131
2752,39,795,670,5,cash,21/03/2017 1:01,134
2753,22,929,438,3,debit,24/03/2017 19:58,146
2754,23,913,312,2,debit,23/03/2017 0:37,156
2755,96,850,153,1,credit_card,13/03/2017 17:45,153
2756,43,943,181,1,credit_card,12/03/2017 0:35,181
2757,31,983,129,1,credit_card,06/03/2017 10:12,129
2758,66,772,805,5,credit_card,14/03/2017 8:43,161
2759,99,974,390,2,debit,14/03/2017 10:32,195
2760,1,877,474,3,cash,09/03/2017 17:31,158
2761,61,947,474,3,cash,12/03/2017 2:20,158
2762,10,877,148,1,credit_card,09/03/2017 15:37,148
2763,26,841,176,1,debit,06/03/2017 10:45,176
2764,94,733,134,1,credit_card,12/03/2017 1:51,134
2765,63,980,136,1,cash,26/03/2017 0:45,136
2766,9,708,236,2,debit,30/03/2017 9:22,118
2767,42,970,704,2,credit_card,05/03/2017 10:45,352
2768,30,751,306,2,debit,12/03/2017 0:24,153
2769,15,871,306,2,cash,30/03/2017 15:28,153
2770,51,973,187,1,credit_card,26/03/2017 13:29,187
2771,14,949,348,3,debit,06/03/2017 20:55,116
2772,29,942,163,1,cash,23/03/2017 19:02,163
2773,47,870,290,2,credit_card,19/03/2017 4:20,145
2774,78,890,25725,1,cash,26/03/2017 10:36,25725
2775,68,741,136,1,debit,26/03/2017 22:42,136
2776,81,741,531,3,debit,20/03/2017 9:15,177
2777,31,811,387,3,debit,19/03/2017 14:49,129
2778,9,943,118,1,cash,21/03/2017 2:18,118
2779,20,755,508,4,cash,16/03/2017 21:06,127
2780,96,745,306,2,credit_card,28/03/2017 14:22,153
2781,30,815,153,1,cash,15/03/2017 8:27,153
2782,48,868,117,1,cash,13/03/2017 14:32,117
2783,82,787,708,4,credit_card,09/03/2017 22:25,177
2784,77,992,312,2,credit_card,19/03/2017 21:27,156
2785,16,964,156,1,credit_card,18/03/2017 23:27,156
2786,45,951,284,2,credit_card,17/03/2017 23:45,142
2787,43,876,724,4,credit_card,01/03/2017 1:41,181
2788,62,854,480,3,credit_card,23/03/2017 7:38,160
2789,86,708,130,1,credit_card,29/03/2017 22:57,130
2790,83,958,387,3,cash,12/03/2017 4:20,129
2791,32,701,202,2,credit_card,19/03/2017 21:06,101
2792,70,982,346,2,cash,04/03/2017 1:49,173
2793,27,742,169,1,credit_card,28/03/2017 2:08,169
2794,45,995,284,2,cash,21/03/2017 12:32,142
2795,94,801,402,3,debit,08/03/2017 4:45,134
2796,41,845,118,1,cash,01/03/2017 1:29,118
2797,16,959,312,2,debit,10/03/2017 10:57,156
2798,90,704,534,3,cash,07/03/2017 15:32,178
2799,75,847,384,3,debit,17/03/2017 16:24,128
2800,28,934,328,2,cash,23/03/2017 5:14,164
2801,87,863,149,1,credit_card,03/03/2017 14:57,149
2802,13,764,160,1,cash,20/03/2017 19:07,160
2803,72,713,480,3,credit_card,09/03/2017 22:33,160
2804,69,738,262,2,cash,24/03/2017 3:58,131
2805,96,972,153,1,cash,21/03/2017 18:33,153
2806,82,823,708,4,credit_card,23/03/2017 16:38,177
2807,98,704,133,1,credit_card,22/03/2017 11:08,133
2808,60,724,354,2,debit,03/03/2017 17:33,177
2809,58,996,138,1,cash,11/03/2017 17:31,138
2810,18,790,468,3,cash,15/03/2017 0:28,156
2811,12,894,402,2,credit_card,11/03/2017 3:05,201
2812,39,700,268,2,debit,08/03/2017 20:28,134
2813,2,704,94,1,credit_card,05/03/2017 19:54,94
2814,37,932,426,3,debit,18/03/2017 7:59,142
2815,15,795,306,2,cash,03/03/2017 15:10,153
2816,14,849,464,4,credit_card,29/03/2017 5:41,116
2817,37,976,568,4,credit_card,07/03/2017 9:34,142
2818,15,707,612,4,cash,27/03/2017 18:11,153
2819,78,869,51450,2,debit,17/03/2017 6:25,25725
2820,97,799,486,3,credit_card,23/03/2017 0:39,162
2821,2,733,94,1,debit,03/03/2017 22:43,94
2822,78,814,51450,2,cash,02/03/2017 17:13,25725
2823,57,788,147,1,debit,19/03/2017 8:58,147
2824,56,906,468,4,debit,29/03/2017 9:24,117
2825,34,752,366,3,cash,23/03/2017 7:51,122
2826,66,865,322,2,credit_card,23/03/2017 9:03,161
2827,3,703,592,4,credit_card,23/03/2017 1:40,148
2828,48,970,234,2,credit_card,15/03/2017 15:28,117
2829,5,942,426,3,cash,25/03/2017 12:42,142
2830,40,930,322,2,credit_card,05/03/2017 15:37,161
2831,94,712,134,1,cash,14/03/2017 23:34,134
2832,62,900,160,1,cash,19/03/2017 1:57,160
2833,44,867,144,1,credit_card,07/03/2017 22:54,144
2834,31,975,129,1,credit_card,25/03/2017 17:36,129
2835,18,722,468,3,debit,10/03/2017 3:09,156
2836,42,607,704000,2000,credit_card,28/03/2017 4:00,352
2837,66,787,161,1,credit_card,15/03/2017 0:42,161
2838,64,837,133,1,debit,22/03/2017 10:12,133
2839,45,810,142,1,cash,30/03/2017 2:13,142
2840,24,742,140,1,debit,20/03/2017 14:16,140
2841,39,987,268,2,cash,12/03/2017 4:51,134
2842,93,779,342,3,cash,19/03/2017 3:18,114
2843,53,888,224,2,debit,04/03/2017 1:39,112
2844,34,921,244,2,credit_card,09/03/2017 15:58,122
2845,80,807,145,1,cash,05/03/2017 2:15,145
2846,92,973,360,4,debit,17/03/2017 21:29,90
2847,51,988,187,1,credit_card,04/03/2017 14:11,187
2848,19,718,326,2,debit,05/03/2017 11:52,163
2849,13,735,480,3,credit_card,26/03/2017 15:52,160
2850,83,769,258,2,debit,26/03/2017 6:12,129
2851,98,904,532,4,credit_card,24/03/2017 2:40,133
2852,65,969,462,3,credit_card,29/03/2017 19:22,154
2853,71,912,328,2,credit_card,04/03/2017 10:30,164
2854,43,913,362,2,credit_card,12/03/2017 17:45,181
2855,15,941,306,2,debit,26/03/2017 7:42,153
2856,98,899,266,2,cash,08/03/2017 10:00,133
2857,54,729,266,2,debit,29/03/2017 6:48,133
2858,73,717,330,2,credit_card,03/03/2017 21:34,165
2859,25,836,390,3,credit_card,01/03/2017 8:21,130
2860,98,731,399,3,cash,18/03/2017 11:57,133
2861,40,800,322,2,credit_card,30/03/2017 8:28,161
2862,8,733,396,3,credit_card,28/03/2017 22:47,132
2863,67,826,524,4,debit,12/03/2017 5:01,131
2864,53,899,224,2,cash,10/03/2017 10:40,112
2865,10,880,592,4,cash,12/03/2017 23:17,148
2866,60,816,177,1,credit_card,13/03/2017 1:12,177
2867,96,996,153,1,credit_card,25/03/2017 12:10,153
2868,22,734,146,1,cash,08/03/2017 3:00,146
2869,3,783,148,1,cash,05/03/2017 5:18,148
2870,77,705,312,2,cash,26/03/2017 19:59,156
2871,49,982,258,2,credit_card,29/03/2017 16:46,129
2872,92,854,180,2,cash,09/03/2017 19:25,90
2873,46,971,166,1,cash,21/03/2017 7:22,166
2874,83,966,516,4,credit_card,15/03/2017 22:09,129
2875,48,982,234,2,cash,09/03/2017 7:54,117
2876,99,784,195,1,debit,06/03/2017 20:32,195
2877,8,840,396,3,debit,07/03/2017 16:19,132
2878,95,728,336,2,cash,22/03/2017 19:18,168
2879,95,896,336,2,debit,02/03/2017 11:11,168
2880,39,823,134,1,debit,21/03/2017 19:54,134
2881,41,879,236,2,credit_card,08/03/2017 23:20,118
2882,48,964,468,4,credit_card,09/03/2017 8:45,117
2883,69,807,131,1,credit_card,21/03/2017 21:05,131
2884,50,886,193,1,credit_card,13/03/2017 7:44,193
2885,69,768,524,4,cash,23/03/2017 6:59,131
2886,33,927,173,1,cash,01/03/2017 11:17,173
2887,3,868,444,3,cash,14/03/2017 16:36,148
2888,48,999,117,1,credit_card,23/03/2017 9:11,117
2889,91,837,320,2,debit,30/03/2017 5:24,160
2890,75,848,256,2,cash,10/03/2017 23:01,128
2891,96,948,153,1,credit_card,27/03/2017 18:38,153
2892,82,731,354,2,credit_card,06/03/2017 23:18,177
2893,17,999,352,2,credit_card,04/03/2017 4:24,176
2894,31,749,258,2,credit_card,23/03/2017 19:02,129
2895,65,923,308,2,cash,28/03/2017 14:40,154
2896,45,827,142,1,debit,08/03/2017 17:42,142
2897,13,950,320,2,cash,24/03/2017 21:08,160
2898,74,714,306,2,cash,19/03/2017 23:45,153
2899,4,836,384,3,debit,25/03/2017 13:08,128
2900,34,948,366,3,cash,13/03/2017 2:40,122
2901,56,877,234,2,credit_card,08/03/2017 21:29,117
2902,88,736,528,3,credit_card,15/03/2017 18:37,176
2903,48,823,234,2,credit_card,10/03/2017 20:20,117
2904,65,789,616,4,debit,13/03/2017 6:26,154
2905,20,908,381,3,debit,21/03/2017 8:12,127
2906,27,731,507,3,debit,19/03/2017 9:13,169
2907,78,817,77175,3,debit,16/03/2017 3:45,25725
2908,77,834,312,2,debit,07/03/2017 15:50,156
2909,70,847,692,4,debit,19/03/2017 23:42,173
2910,44,859,144,1,credit_card,13/03/2017 0:04,144
2911,88,875,528,3,cash,17/03/2017 15:37,176
2912,95,903,168,1,credit_card,25/03/2017 3:11,168
2913,92,942,180,2,debit,18/03/2017 11:43,90
2914,32,709,202,2,credit_card,03/03/2017 2:53,101
2915,87,845,298,2,credit_card,07/03/2017 14:03,149
2916,47,965,290,2,credit_card,26/03/2017 15:44,145
2917,24,952,280,2,cash,03/03/2017 9:21,140
2918,84,936,306,2,credit_card,28/03/2017 20:52,153
2919,41,811,118,1,cash,15/03/2017 7:13,118
2920,27,953,338,2,debit,01/03/2017 3:00,169
2921,49,910,516,4,credit_card,26/03/2017 19:27,129
2922,74,825,306,2,cash,28/03/2017 22:24,153
2923,78,740,25725,1,debit,12/03/2017 20:10,25725
2924,57,948,441,3,debit,18/03/2017 19:15,147
2925,82,773,354,2,credit_card,29/03/2017 5:11,177
2926,86,898,260,2,credit_card,12/03/2017 13:46,130
2927,55,805,342,2,credit_card,01/03/2017 15:44,171
2928,14,742,348,3,credit_card,20/03/2017 10:50,116
2929,81,726,354,2,cash,21/03/2017 7:29,177
2930,32,993,303,3,debit,14/03/2017 7:38,101
2931,58,963,276,2,cash,23/03/2017 20:33,138
2932,61,927,474,3,debit,10/03/2017 5:52,158
2933,59,909,712,4,debit,07/03/2017 8:08,178
2934,25,858,260,2,credit_card,27/03/2017 7:41,130
2935,46,874,166,1,cash,01/03/2017 18:34,166
2936,79,999,362,2,cash,07/03/2017 16:15,181
2937,69,766,262,2,cash,17/03/2017 22:22,131
2938,57,853,147,1,cash,06/03/2017 12:08,147
2939,68,893,136,1,cash,04/03/2017 4:37,136
2940,62,804,480,3,debit,24/03/2017 6:21,160
2941,30,923,153,1,credit_card,23/03/2017 20:41,153
2942,1,887,158,1,debit,30/03/2017 19:31,158
2943,19,970,489,3,credit_card,01/03/2017 5:08,163
2944,31,829,129,1,cash,25/03/2017 8:52,129
2945,21,870,426,3,credit_card,07/03/2017 9:54,142
2946,8,950,132,1,cash,12/03/2017 18:48,132
2947,54,711,266,2,debit,05/03/2017 5:48,133
2948,73,776,330,2,cash,16/03/2017 15:12,165
2949,1,836,316,2,credit_card,20/03/2017 7:11,158
2950,69,902,131,1,credit_card,23/03/2017 10:58,131
2951,98,785,133,1,cash,03/03/2017 6:23,133
2952,72,869,160,1,debit,13/03/2017 20:23,160
2953,26,923,176,1,debit,29/03/2017 7:59,176
2954,62,944,320,2,debit,25/03/2017 2:14,160
2955,41,871,354,3,credit_card,25/03/2017 14:48,118
2956,94,716,268,2,cash,24/03/2017 4:56,134
2957,76,928,155,1,debit,08/03/2017 19:52,155
2958,93,777,342,3,debit,07/03/2017 11:43,114
2959,24,711,560,4,debit,21/03/2017 13:10,140
2960,67,900,393,3,credit_card,28/03/2017 14:28,131
2961,43,855,543,3,credit_card,29/03/2017 21:42,181
2962,64,752,266,2,debit,20/03/2017 10:12,133
2963,45,981,284,2,cash,17/03/2017 3:28,142
2964,69,897,262,2,debit,06/03/2017 17:19,131
2965,64,926,399,3,debit,23/03/2017 7:46,133
2966,84,888,306,2,credit_card,18/03/2017 13:26,153
2967,89,887,392,2,cash,26/03/2017 21:04,196
2968,46,774,830,5,debit,23/03/2017 9:22,166
2969,76,969,465,3,credit_card,15/03/2017 10:36,155
2970,42,607,704000,2000,credit_card,28/03/2017 4:00,352
2971,7,752,224,2,credit_card,22/03/2017 11:35,112
2972,33,815,519,3,debit,19/03/2017 6:15,173
2973,14,990,348,3,cash,06/03/2017 5:36,116
2974,71,711,328,2,debit,09/03/2017 4:12,164
2975,9,883,236,2,cash,03/03/2017 17:54,118
2976,19,842,326,2,cash,12/03/2017 23:48,163
2977,21,858,426,3,credit_card,18/03/2017 22:36,142
2978,25,864,130,1,cash,14/03/2017 18:47,130
2979,6,758,561,3,cash,07/03/2017 13:02,187
2980,66,877,483,3,cash,28/03/2017 18:02,161
2981,82,955,177,1,credit_card,07/03/2017 14:19,177
2982,4,967,128,1,cash,02/03/2017 6:01,128
2983,67,838,131,1,debit,25/03/2017 23:54,131
2984,87,909,447,3,debit,26/03/2017 16:50,149
2985,14,706,116,1,debit,14/03/2017 22:29,116
2986,37,988,142,1,cash,17/03/2017 15:37,142
2987,19,913,326,2,debit,12/03/2017 7:27,163
2988,42,819,1056,3,cash,03/03/2017 9:09,352
2989,32,832,101,1,cash,21/03/2017 17:36,101
2990,45,982,426,3,credit_card,17/03/2017 7:23,142
2991,77,858,312,2,credit_card,23/03/2017 19:32,156
2992,80,990,435,3,debit,18/03/2017 10:06,145
2993,67,968,131,1,credit_card,01/03/2017 19:33,131
2994,21,795,284,2,debit,05/03/2017 15:49,142
2995,99,731,195,1,debit,14/03/2017 6:07,195
2996,28,876,328,2,debit,10/03/2017 7:28,164
2997,5,757,284,2,cash,07/03/2017 9:12,142
2998,68,762,136,1,cash,06/03/2017 16:39,136
2999,40,941,483,3,credit_card,20/03/2017 4:27,161
3000,59,748,712,4,debit,12/03/2017 13:42,178
3001,59,863,534,3,debit,07/03/2017 6:44,178
3002,89,711,196,1,cash,24/03/2017 19:50,196
3003,100,781,222,2,credit_card,22/03/2017 18:44,111
3004,26,953,528,3,debit,14/03/2017 7:04,176
3005,25,850,130,1,debit,01/03/2017 16:25,130
3006,88,890,352,2,debit,05/03/2017 18:14,176
3007,18,887,156,1,credit_card,01/03/2017 9:19,156
3008,9,863,118,1,credit_card,14/03/2017 18:21,118
3009,30,783,153,1,cash,22/03/2017 0:02,153
3010,23,843,312,2,credit_card,05/03/2017 4:08,156
3011,53,785,112,1,cash,11/03/2017 22:42,112
3012,29,824,326,2,cash,10/03/2017 14:11,163
3013,73,877,165,1,cash,11/03/2017 9:19,165
3014,55,708,171,1,debit,03/03/2017 17:04,171
3015,36,959,260,2,credit_card,30/03/2017 3:34,130
3016,32,746,101,1,debit,29/03/2017 18:22,101
3017,64,910,266,2,credit_card,29/03/2017 17:13,133
3018,29,849,163,1,cash,22/03/2017 15:03,163
3019,9,897,236,2,cash,22/03/2017 15:06,118
3020,54,778,665,5,debit,01/03/2017 19:13,133
3021,30,923,153,1,debit,18/03/2017 13:50,153
3022,77,974,468,3,debit,18/03/2017 4:27,156
3023,4,940,128,1,debit,19/03/2017 10:04,128
3024,21,985,710,5,debit,23/03/2017 12:56,142
3025,41,803,590,5,credit_card,04/03/2017 9:28,118
3026,93,812,114,1,cash,28/03/2017 13:49,114
3027,76,797,155,1,credit_card,09/03/2017 7:59,155
3028,86,746,130,1,credit_card,27/03/2017 16:59,130
3029,25,846,390,3,cash,19/03/2017 20:47,130
3030,37,898,284,2,debit,06/03/2017 20:21,142
3031,99,729,585,3,cash,10/03/2017 6:26,195
3032,21,925,284,2,cash,30/03/2017 10:22,142
3033,57,979,147,1,credit_card,01/03/2017 20:51,147
3034,64,756,399,3,credit_card,02/03/2017 4:28,133
3035,68,706,272,2,debit,08/03/2017 10:26,136
3036,12,994,201,1,cash,30/03/2017 18:48,201
3037,23,712,156,1,credit_card,07/03/2017 23:23,156
3038,31,750,258,2,debit,25/03/2017 16:11,129
3039,85,754,344,2,debit,14/03/2017 19:22,172
3040,59,774,178,1,credit_card,20/03/2017 21:54,178
3041,30,921,459,3,cash,14/03/2017 21:49,153
3042,93,894,228,2,debit,30/03/2017 20:10,114
3043,66,987,161,1,debit,13/03/2017 18:53,161
3044,77,886,312,2,cash,27/03/2017 9:57,156
3045,43,811,181,1,debit,16/03/2017 10:25,181
3046,10,727,296,2,debit,11/03/2017 18:59,148
3047,79,734,543,3,cash,22/03/2017 15:52,181
3048,20,864,127,1,cash,26/03/2017 12:11,127
3049,76,891,310,2,debit,07/03/2017 1:56,155
3050,59,849,178,1,debit,03/03/2017 1:26,178
3051,53,707,112,1,credit_card,07/03/2017 10:01,112
3052,50,930,386,2,cash,15/03/2017 13:23,193
3053,84,702,306,2,credit_card,06/03/2017 14:18,153
3054,25,868,130,1,cash,26/03/2017 11:33,130
3055,13,862,320,2,cash,11/03/2017 15:08,160
3056,91,935,480,3,credit_card,09/03/2017 2:31,160
3057,10,780,592,4,credit_card,23/03/2017 22:09,148
3058,48,969,234,2,debit,15/03/2017 1:43,117
3059,37,793,284,2,debit,28/03/2017 18:10,142
3060,12,844,603,3,credit_card,12/03/2017 7:59,201
3061,12,990,402,2,debit,22/03/2017 23:52,201
3062,8,947,132,1,credit_card,21/03/2017 18:25,132
3063,71,862,656,4,cash,10/03/2017 8:04,164
3064,49,895,129,1,credit_card,16/03/2017 14:46,129
3065,36,705,130,1,debit,18/03/2017 12:56,130
3066,31,875,387,3,debit,19/03/2017 2:06,129
3067,41,873,118,1,cash,02/03/2017 8:53,118
3068,32,801,202,2,credit_card,20/03/2017 7:30,101
3069,43,818,362,2,debit,30/03/2017 6:07,181
3070,30,968,153,1,debit,25/03/2017 5:04,153
3071,13,968,480,3,credit_card,05/03/2017 21:06,160
3072,81,923,531,3,debit,22/03/2017 3:31,177
3073,99,901,585,3,credit_card,09/03/2017 14:01,195
3074,90,877,890,5,debit,26/03/2017 8:08,178
3075,98,999,133,1,debit,14/03/2017 10:37,133
3076,48,999,234,2,credit_card,26/03/2017 3:37,117
3077,18,750,468,3,cash,14/03/2017 2:08,156
3078,89,754,980,5,debit,13/03/2017 5:27,196
3079,51,859,374,2,credit_card,06/03/2017 19:44,187
3080,59,884,534,3,credit_card,19/03/2017 18:02,178
3081,85,716,344,2,credit_card,29/03/2017 3:56,172
3082,8,960,132,1,debit,18/03/2017 18:55,132
3083,89,992,196,1,cash,18/03/2017 3:10,196
3084,90,790,356,2,credit_card,13/03/2017 14:18,178
3085,84,720,612,4,debit,07/03/2017 0:41,153
3086,78,910,25725,1,cash,26/03/2017 1:59,25725
3087,5,859,142,1,debit,27/03/2017 10:26,142
3088,45,855,284,2,credit_card,25/03/2017 21:35,142
3089,4,944,384,3,credit_card,26/03/2017 21:18,128
3090,26,895,352,2,debit,17/03/2017 0:10,176
3091,93,996,228,2,credit_card,24/03/2017 13:57,114
3092,69,756,262,2,cash,04/03/2017 18:52,131
3093,47,926,145,1,credit_card,07/03/2017 7:39,145
3094,74,987,153,1,cash,11/03/2017 6:26,153
3095,77,775,156,1,credit_card,08/03/2017 17:26,156
3096,93,780,114,1,cash,29/03/2017 15:37,114
3097,56,955,117,1,credit_card,03/03/2017 8:52,117
3098,6,794,374,2,credit_card,07/03/2017 1:16,187
3099,43,707,181,1,cash,20/03/2017 14:30,181
3100,15,795,306,2,credit_card,06/03/2017 20:03,153
3101,77,938,312,2,cash,12/03/2017 3:40,156
3102,78,855,51450,2,credit_card,21/03/2017 5:10,25725
3103,89,743,588,3,cash,30/03/2017 12:48,196
3104,8,953,264,2,cash,24/03/2017 12:59,132
3105,2,874,188,2,debit,07/03/2017 0:06,94
3106,79,971,362,2,credit_card,26/03/2017 1:13,181
3107,25,937,130,1,credit_card,29/03/2017 4:44,130
3108,36,914,260,2,credit_card,03/03/2017 1:01,130
3109,62,754,320,2,credit_card,30/03/2017 16:24,160
3110,99,990,390,2,debit,25/03/2017 0:11,195
3111,1,742,158,1,credit_card,25/03/2017 19:17,158
3112,52,831,146,1,cash,13/03/2017 3:10,146
3113,48,891,117,1,debit,23/03/2017 15:02,117
3114,30,761,153,1,debit,20/03/2017 0:03,153
3115,71,841,328,2,credit_card,21/03/2017 22:09,164
3116,89,785,392,2,credit_card,04/03/2017 22:36,196
3117,70,773,173,1,debit,21/03/2017 12:52,173
3118,38,794,760,4,credit_card,04/03/2017 7:58,190
3119,29,897,326,2,cash,13/03/2017 8:00,163
3120,87,845,596,4,debit,26/03/2017 23:45,149
3121,70,731,173,1,cash,21/03/2017 17:34,173
3122,82,736,354,2,credit_card,14/03/2017 1:54,177
3123,59,799,356,2,credit_card,17/03/2017 23:38,178
3124,58,764,138,1,credit_card,06/03/2017 17:24,138
3125,80,957,290,2,cash,18/03/2017 4:59,145
3126,100,959,111,1,cash,07/03/2017 23:18,111
3127,55,926,171,1,cash,17/03/2017 16:33,171
3128,12,866,402,2,debit,15/03/2017 6:04,201
3129,58,963,138,1,debit,08/03/2017 13:30,138
3130,91,711,160,1,cash,10/03/2017 3:42,160
3131,51,798,187,1,cash,28/03/2017 20:19,187
3132,32,954,303,3,debit,09/03/2017 0:52,101
3133,71,940,164,1,credit_card,04/03/2017 2:44,164
3134,30,957,153,1,cash,19/03/2017 19:28,153
3135,17,885,528,3,cash,20/03/2017 18:35,176
3136,60,770,354,2,credit_card,02/03/2017 6:11,177
3137,69,850,524,4,debit,10/03/2017 14:39,131
3138,21,890,426,3,cash,18/03/2017 8:03,142
3139,52,925,438,3,credit_card,13/03/2017 6:47,146
3140,71,942,328,2,debit,07/03/2017 7:23,164
3141,29,978,163,1,cash,25/03/2017 22:16,163
3142,6,728,561,3,debit,19/03/2017 18:09,187
3143,24,716,280,2,debit,02/03/2017 8:10,140
3144,72,872,320,2,cash,11/03/2017 2:56,160
3145,56,814,117,1,cash,15/03/2017 10:48,117
3146,57,960,147,1,credit_card,29/03/2017 7:29,147
3147,28,750,492,3,credit_card,01/03/2017 5:33,164
3148,17,912,176,1,credit_card,22/03/2017 22:49,176
3149,25,851,130,1,debit,25/03/2017 21:36,130
3150,67,754,393,3,debit,30/03/2017 21:31,131
3151,98,997,133,1,debit,26/03/2017 16:40,133
3152,78,745,25725,1,credit_card,18/03/2017 13:13,25725
3153,46,727,166,1,cash,01/03/2017 3:24,166
3154,36,980,260,2,debit,02/03/2017 14:04,130
3155,38,906,570,3,debit,15/03/2017 3:22,190
3156,80,707,290,2,debit,03/03/2017 4:36,145
3157,40,945,483,3,cash,23/03/2017 5:26,161
3158,2,789,188,2,cash,12/03/2017 6:24,94
3159,66,705,161,1,cash,12/03/2017 23:07,161
3160,16,907,156,1,debit,28/03/2017 17:58,156
3161,27,884,169,1,credit_card,06/03/2017 15:35,169
3162,17,974,176,1,credit_card,26/03/2017 23:36,176
3163,35,969,492,3,credit_card,30/03/2017 1:35,164
3164,20,842,508,4,credit_card,02/03/2017 6:19,127
3165,37,779,284,2,cash,28/03/2017 22:28,142
3166,21,704,142,1,credit_card,29/03/2017 12:51,142
3167,44,999,432,3,credit_card,06/03/2017 21:59,144
3168,78,927,51450,2,cash,12/03/2017 12:23,25725
3169,14,719,232,2,cash,01/03/2017 5:31,116
3170,4,851,128,1,debit,21/03/2017 1:48,128
3171,35,942,492,3,cash,09/03/2017 19:43,164
3172,90,948,534,3,cash,27/03/2017 14:57,178
3173,91,786,160,1,cash,27/03/2017 6:52,160
3174,6,726,374,2,credit_card,06/03/2017 10:42,187
3175,71,874,164,1,credit_card,27/03/2017 20:42,164
3176,15,977,153,1,debit,10/03/2017 6:50,153
3177,96,856,459,3,debit,01/03/2017 7:47,153
3178,43,718,362,2,debit,08/03/2017 10:24,181
3179,59,715,178,1,credit_card,01/03/2017 5:31,178
3180,68,735,136,1,cash,09/03/2017 21:09,136
3181,32,809,101,1,cash,10/03/2017 14:01,101
